testset,accuracy,avg precision
adm_imagenet,0.7239166666666667,0.8519475558136131
biggan_imagenet,0.7359166666666667,0.8067631969247336
glide_imagenet,0.7358333333333333,0.8953739510404227
midjourney_imagenet,0.5479166666666667,0.5922208494755643
sdv4_imagenet,0.6068333333333333,0.6517997282223161
sdv5_imagenet,0.6014375,0.6485217095832674
vqdm_imagenet,0.73775,0.8766214535266086
wukong_imagenet,0.639,0.7186404442658301
